0	-0.030125493
1	-0.030124659
2	-0.030122292
3	-0.030118626
4	-0.030114015
5	-0.030108881
6	-0.03010364
7	-0.030098648
8	-0.03009416
9	-0.030090174
10	-0.030085945
11	-0.030077823
12	-0.030069477
13	-0.030064111
14	-0.030063752
15	-0.030070193
16	-0.030084613
17	-0.030107356
18	-0.030138342
19	-0.030177098
20	-0.030222507
21	-0.030273282
22	-0.030327963
23	-0.030384615
24	-0.030441345
25	-0.0304963
26	-0.030547389
27	-0.030592711
28	-0.030630434
29	-0.030658513
30	-0.030675135
31	-0.030678678
32	-0.030667522
33	-0.030640588
34	-0.030597268
35	-0.030537207
36	-0.030460952
37	-0.030369971
38	-0.030266299
39	-0.030152952
40	-0.030033699
41	-0.029912507
42	-0.02979377
43	-0.029681851
44	-0.029580355
45	-0.029492318
46	-0.029419851
47	-0.029363649
48	-0.02932354
49	-0.029298516
50	-0.029286533
51	-0.029285314
52	-0.029292584
53	-0.029305918
54	-0.029323408
55	-0.029343749
56	-0.029365891
57	-0.02938957
58	-0.029415269
59	-0.029443737
60	-0.029476305
61	-0.029514628
62	-0.029560161
63	-0.029614603
64	-0.0296797
65	-0.029756427
66	-0.029844793
67	-0.029943106
68	-0.030046993
69	-0.030149217
70	-0.030239133
71	-0.030302179
72	-0.03032051
73	-0.03027357
74	-0.030138682
75	-0.029892548
76	-0.0295124
77	-0.028976937
78	-0.028267822
79	-0.02737069
80	-0.026275822
81	-0.024979354
82	-0.023483622
83	-0.02179701
84	-0.019934245
85	-0.017915731
86	-0.015766306
87	-0.013514318
88	-0.011190037
89	-0.00882389
90	-0.006445377
91	-0.004081361
92	-0.001754559
93	0.0005169
94	0.002720165
95	0.004847987
96	0.00689767
97	0.008870331
98	0.010770076
99	0.012602261
100	0.014372506
101	0.016085945
102	0.017746089
103	0.019354883
104	0.02091317
105	0.022420466
106	0.023875696
107	0.025278026
108	0.026626843
109	0.027922401
110	0.029166469
111	0.030361994
112	0.031513293
113	0.032626234
114	0.03370741
115	0.034763877
116	0.035802995
117	0.036831444
118	0.037854896
119	0.038878092
120	0.039904151
121	0.040934689
122	0.041970311
123	0.043010394
124	0.044053538
125	0.045098269
126	0.04614287
127	0.047185761
128	0.048226039
129	0.04926305
130	0.050296425
131	0.051326298
132	0.052352784
133	0.053375928
134	0.054395856
135	0.055412169
136	0.056423978
137	0.057430129
138	0.058428849
139	0.059418057
140	0.060395817
141	0.06136014
142	0.062309388
143	0.063242728
144	0.064159904
145	0.065061434
146	0.065948655
147	0.066823144
148	0.067686584
149	0.068540646
150	0.069386368
151	0.070224242
152	0.071054289
153	0.071875755
154	0.072687586
155	0.073489026
156	0.074279552
157	0.075059373
158	0.075829844
159	0.076593049
160	0.077351948
161	0.07811025
162	0.078871537
163	0.07963911
164	0.080415738
165	0.081202722
166	0.082000038
167	0.082806493
168	0.083619334
169	0.084434878
170	0.085249151
171	0.086057843
172	0.086857078
173	0.087644025
174	0.088416652
175	0.089174247
176	0.089917679
177	0.090648765
178	0.091370246
179	0.092085718
180	0.092798687
181	0.093512449
182	0.09422997
183	0.094952967
184	0.095681927
185	0.096416298
186	0.097153978
187	0.097891774
188	0.098626093
189	0.099352787
190	0.100067804
191	0.100767877
192	0.101450425
193	0.102113972
194	0.102758529
195	0.103385047
196	0.103995374
197	0.104592145
198	0.105177868
199	0.105754732
200	0.106324644
201	0.106888634
202	0.107446964
203	0.107999597
204	0.108545958
205	0.109085339
206	0.109617393
207	0.110141869
208	0.110658766
209	0.111168391
210	0.111670767
211	0.112165733
212	0.112653012
213	0.113131665
214	0.113600304
215	0.114057362
216	0.114500901
217	0.11492909
218	0.115340637
219	0.11573471
220	0.116111405
221	0.116471979
222	0.11681851
223	0.117154039
224	0.117482413
225	0.117807536
226	0.118133359
227	0.118463678
228	0.118801459
229	0.119148943
230	0.119507616
231	0.11987777
232	0.120258916
233	0.12064998
234	0.121049005
235	0.121453729
236	0.121861925
237	0.122271188
238	0.122679448
239	0.123085226
240	0.123487182
241	0.123884401
242	0.124276364
243	0.124662293
244	0.125041434
245	0.125413101
246	0.125776038
247	0.126128904
248	0.126470647
249	0.126800045
250	0.127116204
251	0.127418902
252	0.127708281
253	0.127985379
254	0.128252349
255	0.128511839
256	0.128767264
257	0.129022705
258	0.129282003
259	0.129548745
260	0.129826174
261	0.130116341
262	0.130420178
263	0.130737744
264	0.131067865
265	0.131408671
266	0.131758067
267	0.132113558
268	0.132472856
269	0.132834453
270	0.133197304
271	0.13356118
272	0.133926885
273	0.134295665
274	0.134669183
275	0.135049324
276	0.135437342
277	0.135833787
278	0.136238541
279	0.136650318
280	0.137067033
281	0.137486276
282	0.137905272
283	0.138321435
284	0.138732851
285	0.139138124
286	0.139536754
287	0.139929207
288	0.140316347
289	0.140699581
290	0.141080735
291	0.141461349
292	0.141842642
293	0.142225356
294	0.142609247
295	0.142993438
296	0.143376614
297	0.143756961
298	0.144132823
299	0.144503126
300	0.144867349
301	0.14522611
302	0.145581321
303	0.145935745
304	0.146293199
305	0.146658337
306	0.147035862
307	0.14743047
308	0.147846525
309	0.148287141
310	0.148754205
311	0.149248196
312	0.149767639
313	0.150309619
314	0.150870061
315	0.151443659
316	0.152024812
317	0.152608182
318	0.15318855
319	0.153761658
320	0.154324612
321	0.154875518
322	0.155413796
323	0.155940108
324	0.156455656
325	0.156962307
326	0.157462416
327	0.157958038
328	0.158451117
329	0.158943459
330	0.159436144
331	0.159929893
332	0.160425386
333	0.160922877
334	0.161422662
335	0.161925309
336	0.162431155
337	0.162940568
338	0.163453977
339	0.163971123
340	0.164491148
341	0.165012651
342	0.16553321
343	0.166049792
344	0.166559088
345	0.167057495
346	0.167541859
347	0.168010022
348	0.168460744
349	0.168894281
350	0.169312549
351	0.169718576
352	0.170116502
353	0.17051137
354	0.170908282
355	0.171311974
356	0.171726392
357	0.17215405
358	0.172596109
359	0.173052308
360	0.173520762
361	0.173998611
362	0.174482473
363	0.174968495
364	0.175453127
365	0.175933502
366	0.176407251
367	0.176872935
368	0.177330053
369	0.177778622
370	0.178219295
371	0.178653041
372	0.179080563
373	0.179502454
374	0.179918894
375	0.180329219
376	0.180732393
377	0.181127043
378	0.181511395
379	0.181884174
380	0.182244965
381	0.182594053
382	0.182933021
383	0.183264773
384	0.18359303
385	0.183922552
386	0.184258758
387	0.184606893
388	0.184971987
389	0.185358263
390	0.185768254
391	0.18620302
392	0.186661865
393	0.187141858
394	0.187638669
395	0.188147082
396	0.188661065
397	0.189174849
398	0.18968347
399	0.190182647
400	0.190669431
401	0.191142251
402	0.19160028
403	0.192043573
404	0.192472818
405	0.192888635
406	0.193291827
407	0.193683184
408	0.194062856
409	0.194430818
410	0.19478701
411	0.195130928
412	0.195462231
413	0.195781016
414	0.1960874
415	0.196381854
416	0.196665256
417	0.196938375
418	0.197202048
419	0.197457023
420	0.197703525
421	0.197941695
422	0.198171643
423	0.198393159
424	0.198606273
425	0.198811465
426	0.199009383
427	0.199201325
428	0.199389365
429	0.199575935
430	0.199763965
431	0.1999567
432	0.200157177
433	0.20036829
434	0.2005923
435	0.200830105
436	0.201081318
437	0.201343982
438	0.201614254
439	0.201887008
440	0.202156028
441	0.202414017
442	0.202653596
443	0.202867899
444	0.203050892
445	0.203198284
446	0.203307753
447	0.203378744
448	0.203412869
449	0.203413558
450	0.203385426
451	0.203334261
452	0.20326628
453	0.203187221
454	0.203102485
455	0.203016622
456	0.20293257
457	0.20285215
458	0.202776129
459	0.202704045
460	0.202634948
461	0.202567622
462	0.20250044
463	0.202432043
464	0.202361247
465	0.202286689
466	0.202207324
467	0.202122095
468	0.202029307
469	0.201927175
470	0.201813884
471	0.201687119
472	0.201544595
473	0.201384143
474	0.201203481
475	0.201000956
476	0.200775869
477	0.200528209
478	0.200259166
479	0.199971047
480	0.199666676
481	0.199349656
482	0.199023988
483	0.198693183
484	0.198360334
485	0.198027831
486	0.197696726
487	0.197367238
488	0.197038827
489	0.196709887
490	0.196378392
491	0.196042282
492	0.195699498
493	0.19534859
494	0.194988881
495	0.194620348
496	0.194244114
497	0.193862262
498	0.193477298
499	0.19309225
500	0.19271033
501	0.192334257
502	0.191966463
503	0.191608952
504	0.191262813
505	0.19092849
506	0.19060585
507	0.190294158
508	0.189992666
509	0.18970062
510	0.18941711
511	0.189141675
512	0.188874134
513	0.188614229
514	0.188361981
515	0.188117285
516	0.187879363
517	0.187647085
518	0.187418795
519	0.187192133
520	0.186964657
521	0.186733953
522	0.186497758
523	0.186254728
524	0.186004479
525	0.185747459
526	0.185485459
527	0.185221239
528	0.184957961
529	0.184699404
530	0.184449372
531	0.184210882
532	0.18398651
533	0.183778113
534	0.183586425
535	0.18341167
536	0.183253634
537	0.183111635
538	0.182985417
539	0.182875306
540	0.182782186
541	0.182708213
542	0.182656504
543	0.182630603
544	0.18263481
545	0.182673666
546	0.182750992
547	0.182869963
548	0.183032628
549	0.18323917
550	0.183488104
551	0.18377618
552	0.184098206
553	0.184447852
554	0.184818044
555	0.185201212
556	0.185590476
557	0.185980062
558	0.186365342
559	0.186743546
560	0.187113731
561	0.187476139
562	0.187832249
563	0.188184259
564	0.188534268
565	0.188884203
566	0.189235373
567	0.18958797
568	0.189941382
569	0.190294228
570	0.190644363
571	0.190989672
572	0.191328367
573	0.191659163
574	0.191981987
575	0.192297977
576	0.19260918
577	0.192918797
578	0.193230756
579	0.193549025
580	0.193877533
581	0.194219561
582	0.194577187
583	0.194951412
584	0.195341841
585	0.195746577
586	0.196162864
587	0.196587079
588	0.197014908
589	0.197442201
590	0.197865032
591	0.19827969
592	0.198683229
593	0.199073185
594	0.199447315
595	0.199803986
596	0.200141819
597	0.200459399
598	0.20075568
599	0.201029728
600	0.201280572
601	0.20150779
602	0.201711297
603	0.201891286
604	0.202048989
605	0.202186576
606	0.202306879
607	0.202413973
608	0.202512795
609	0.202608548
610	0.202706932
611	0.202813564
612	0.202933243
613	0.203070107
614	0.203227083
615	0.203405434
616	0.203605355
617	0.203825765
618	0.204064182
619	0.204317622
620	0.204582768
621	0.20485598
622	0.205134173
623	0.205414832
624	0.205695719
625	0.205975295
626	0.206252422
627	0.206525871
628	0.206794528
629	0.207057059
630	0.207311505
631	0.207555802
632	0.207787761
633	0.208004981
634	0.208205561
635	0.208388252
636	0.208552348
637	0.208698281
638	0.208827595
639	0.208942587
640	0.209046478
641	0.209143041
642	0.209236096
643	0.209329611
644	0.209427177
645	0.209531443
646	0.209644305
647	0.209766532
648	0.209897475
649	0.210035543
650	0.210178262
651	0.210322386
652	0.210464639
653	0.210601882
654	0.210731314
655	0.210851154
656	0.210960442
657	0.211058879
658	0.21114719
659	0.211226734
660	0.211299129
661	0.211366452
662	0.211430756
663	0.211493775
664	0.211557229
665	0.211622357
666	0.211689792
667	0.211760193
668	0.211834059
669	0.211911695
670	0.21199383
671	0.212081363
672	0.212175192
673	0.21227652
674	0.212386311
675	0.212504963
676	0.212632616
677	0.212768656
678	0.212911496
679	0.213059232
680	0.213209496
681	0.213359368
682	0.213506116
683	0.213647194
684	0.21378019
685	0.213903527
686	0.214016339
687	0.214118277
688	0.214210061
689	0.21429306
690	0.214368835
691	0.214439598
692	0.214507769
693	0.214575553
694	0.214645414
695	0.21471975
696	0.214800587
697	0.214890104
698	0.214990383
699	0.215103193
700	0.215230455
701	0.215373913
702	0.215534796
703	0.215714216
704	0.215912922
705	0.216131007
706	0.216368195
707	0.216623493
708	0.216894902
709	0.217179878
710	0.217475325
711	0.217777653
712	0.2180835
713	0.218389883
714	0.218694315
715	0.218995477
716	0.219293181
717	0.219588191
718	0.219882413
719	0.220178467
720	0.220479264
721	0.220788038
722	0.221107647
723	0.221440049
724	0.221786397
725	0.222146571
726	0.222518958
727	0.222900935
728	0.223288868
729	0.223678461
730	0.224065648
731	0.224446742
732	0.224818816
733	0.22518039
734	0.22553114
735	0.225871804
736	0.226204431
737	0.226531697
738	0.226856393
739	0.227181329
740	0.227508504
741	0.227838751
742	0.228172024
743	0.228506992
744	0.228841044
745	0.229171055
746	0.229493522
747	0.229805026
748	0.230103203
749	0.230386656
750	0.23065497
751	0.230909302
752	0.231151943
753	0.231385977
754	0.231615536
755	0.231845017
756	0.232078543
757	0.232320166
758	0.232573182
759	0.232839685
760	0.233120961
761	0.23341715
762	0.233727266
763	0.23404995
764	0.234383431
765	0.234725656
766	0.235075111
767	0.235430788
768	0.235792104
769	0.23615933
770	0.236533063
771	0.236913736
772	0.237301907
773	0.237697847
774	0.238101126
775	0.238510948
776	0.238925926
777	0.239344062
778	0.239763463
779	0.240182381
780	0.24059929
781	0.241013483
782	0.241424865
783	0.241833762
784	0.242241251
785	0.242648715
786	0.243057385
787	0.243468444
788	0.243882572
789	0.24429972
790	0.244719464
791	0.245140786
792	0.245562119
793	0.245981909
794	0.246398559
795	0.246810569
796	0.247216993
797	0.247617163
798	0.248010709
799	0.248398033
800	0.248779979
801	0.249157617
802	0.249532315
803	0.249905174
804	0.25027682
805	0.250647679
806	0.251017537
807	0.251385511
808	0.251750575
809	0.252111438
