0	-0.010968878
1	-0.010814884
2	-0.010673366
3	-0.010544367
4	-0.010427325
5	-0.010321149
6	-0.010224292
7	-0.010134814
8	-0.010050429
9	-0.00996857
10	-0.009887849
11	-0.009820936
12	-0.009876733
13	-0.009953053
14	-0.01003992
15	-0.010128041
16	-0.010209244
17	-0.010276876
18	-0.010326536
19	-0.010356828
20	-0.010369583
21	-0.010369484
22	-0.010363011
23	-0.010357132
24	-0.010358168
25	-0.0103708
26	-0.010397177
27	-0.010436577
28	-0.010485542
29	-0.010538537
30	-0.010589179
31	-0.010631376
32	-0.010660309
33	-0.010672992
34	-0.01066834
35	-0.010647185
36	-0.010612184
37	-0.010567035
38	-0.010515654
39	-0.010461386
40	-0.010406607
41	-0.010352694
42	-0.010299816
43	-0.010246892
44	-0.010191819
45	-0.010131892
46	-0.010064609
47	-0.009988538
48	-0.009903789
49	-0.009812332
50	-0.00971796
51	-0.009626309
52	-0.00954452
53	-0.009480332
54	-0.00944107
55	-0.009432806
56	-0.0094595
57	-0.009522295
58	-0.009619172
59	-0.009744874
60	-0.009891218
61	-0.010047762
62	-0.010203167
63	-0.010346734
64	-0.010469829
65	-0.01056664
66	-0.010635011
67	-0.010677095
68	-0.010698888
69	-0.010708348
70	-0.010712808
71	-0.010716473
72	-0.010718326
73	-0.010710471
74	-0.010676869
75	-0.010593281
76	-0.01042809
77	-0.010144204
78	-0.009701617
79	-0.009060705
80	-0.008185425
81	-0.007045797
82	-0.005619809
83	-0.003895173
84	-0.00187059
85	0.000444229
86	0.003029473
87	0.005856833
88	0.00889102
89	0.012091791
90	0.015416289
91	0.018821306
92	0.022264903
93	0.025707986
94	0.029115525
95	0.032457289
96	0.035708435
97	0.038849738
98	0.041867651
99	0.044753851
100	0.047504323
101	0.050118674
102	0.052600033
103	0.054954412
104	0.057190257
105	0.059317819
106	0.061348873
107	0.063296966
108	0.065177205
109	0.067005436
110	0.068797179
111	0.070566259
112	0.072323852
113	0.074078124
114	0.075833724
115	0.077591889
